profileId,title,competencies,hasGrowWithSap,consultants,description
0002014474,Loversoft Solution CFGT,N/A,0,5,Loversoft Solution - Partner Ecuatoriano de SAP
0001798898,Woongjin Inc.,N/A,0,5,A  reliable partner going together on the road to success
0000803135,Clockwork Business Solutions Pvt Ltd,N/A,0,5,Leading SAP Business One and SAP S/4 HANA Solution provider.
0000746121,M&I Systems Group,N/A,0,5,Your trusted partner for digital transformation
0000871782,Synesis International Inc.,N/A,0,5,"Connecting People, Business & Technology Since 1994"
0000283423,AdS Consulting GmbH,N/A,0,5,AdS Consulting verfügt über mehr als 25 Jahre SAP Projekterfahrung 
0001821062,"TopManage Ecuador, S.A.",N/A,0,5,"Somos gente, somos software."
0000692580,MAROC ETUDES ET REALISATION INFORMATIQUE,N/A,0,5,"Premier Partenaire SAP Business One au Maroc, Depuis 2003."
0000699508,INFOCLIP,N/A,0,5,Votre expert SAP Business  One depuis 20 ans
0000855834,GESODATA mbH,N/A,0,5,IHR STARKER SAP BUSINESS ONE-PARTNER FÜR HAMBURG UND DEN NORDEN!
0000771767,GO SYSTEMES,N/A,0,5,"Intégrateur de progrès. 
+ de 25 ans dans l'informatique de gestion."
0001411573,Thinc*,N/A,0,5,Winners of SAP B1 UK Customer Satisfaction Award
0000284808,IDEA SOFTWARE,N/A,0,5,Accompagniamo le aziende nel processo di Trasformazione
0001467636,Aware Corporation Limited,N/A,0,5,"Expertise, trusted services and great support for your ERP project"
0000755276,AdvanceOne (Pty) Ltd,N/A,0,5,AdvanceOne was established in 2005 specializing in SAP Business One.
0000734331,NEC Asia Pacific Pte ltd,N/A,0,5,Successfully roll-out over a decade in APAC.
0002144829,BEST IS SOLUTIONS,N/A,0,5,Bi2S accompagne ses clients dans le déploiement des projets S4/HANA
0001621791,"GTIM Software Projects, S.de R.L. de C.V",N/A,0,5,Lideramos en SAP: innovación ágil que transforma y acelera.
0001047836,SpinifexIT,N/A,0,5,Transform your HXM and Payroll with SpinifexIT Solutions
0001267643,Sanniomatica s.r.l.,N/A,0,5,Innovative technology solutions with high value
0000509841,PlanOrg Informatik GmbH,N/A,0,5,Unser Fokus - das vernetzte und fortschrittliche Gesundheitswesen
0000999073,SOIN Soluciones Integrales S.A.,N/A,0,5,Siempre pensamos en tecnologías del futuro que podemos desarrollar hoy
0002665849,Ingold Solutions GmbH,N/A,0,5,Berliner Partner mit unschlagbarem Preis-Leistungs-Verhältnis
0000732276,Revorg S.r.l.,N/A,0,5,Soluzioni e Servizi per il Life Sciences
0002310370,Agile Networks Technologies Romania,N/A,0,5,Increase your digital sales and create a valuable customer journeys!
0001183376,Amiral Management Corporation,N/A,0,5,100% Delivery Commitment
0001854936,Amity Software Systems Limited,N/A,0,5,CMMI Level 5 Certified company
0002941599,Arete Asia Pacific Pte Ltd,N/A,0,5,"Arete APAC, your trusted partner to transform HR Processes."
0000952127,CACI Ltd,N/A,0,5,TRANSFORMING TODAY AND TOMORROW TOGETHER
0002458704,CJV Partners Pty Limited,N/A,0,5,Providing Intelligent Supply Chain Solutions
0000740535,CTH Consult TEAM Hamburg GmbH,N/A,0,5,"Implementierung, Entwicklung und Beratung im Umfeld SAP ERP HCM"
0001511627,CVA CONSULTORIA,N/A,0,5,Especialistas em fazer diferença com SAP.
0001531863,e-point SA,N/A,0,5,We Help Great Companies Build Great Platforms!
0001051569,ECRINS SA,N/A,0,5,SAP Business Intelligence experts
0002128082,Hansai IT Solutions,N/A,0,5,Revolutionize your business with HanSai's cutting-edge technology.
0000884308,Information Services Jsc,N/A,0,5,Be an unified system integrator of the state
0001512590,initions GmbH,N/A,0,5,initions is your specialist for BI and Intelligent Cloud
0001392051,Innomate Oy,N/A,0,5,Innomate is a supply chain and logistics management consulting company
0002488331,Ita - IT Alliance,N/A,0,5,Experts in SAP consultancy services. 
0000189767,JDC Jürgen Dobrinski,N/A,0,5,"System Migration and Optimization
S/4HANA Migration and Conversion"
0000522908,Mandant Solutions Ltd,N/A,0,5,Unrivalled expertise and experience in SAP technology and integration
0000727270,"Michell Consulting Group, LLC.",N/A,0,5,On Time and on Budget SAP Business One Implementations. 
0000494997,mind solutions GmbH,N/A,0,5,Ihr Spezialist für Lagerverwaltung mit SAP
0002053855,Nobis Technologies Private Limited,N/A,0,5,Experience Unmatched Expertise and Results-Driven Approach
0001424698,Orane Consulting Pvt Ltd,N/A,0,5,"Beyond traditional boundaries, embrace a holistic transformation"
0002448858,QUNIS GmbH,N/A,0,5,"Von BI bis Big Data, Modern Data Management, Analytics in der Cloud"
0000877348,"SandPoint Consulting, Inc.",N/A,0,5,SAP SAC (SAP Analytics Cloud) and SAP BPC
0001707170,Saraswati Technologies,N/A,0,5,Saraswati Technologies Is Your Trusted SAP Service Partner
0002947400,"Sharpthinkit, lda",N/A,0,5,Somos Sharpthinkers.
0001769103,Sinocst soft-tech森储科技,N/A,0,5,森储科技十余年来已为数百家国内外企业提供了ERP、MOM、BI产品与实施服务。是领先的、案例最多的数字化服务商之一。
0001347720,Splisys IT Consulting Private Limited,N/A,0,5,Splisys ... a trusted partner for all SAP Solutions  and Innovations
0001913385,Swap Support SL,N/A,0,5,"Implementación y soporte a SAP SAC, SAC Planning y Group Reporting"
0000608606,Titan Consulting,N/A,0,5,Titan Consulting builds relationships with clients.
0001923167,Toshiba Software India Private Ltd,N/A,0,5,"TSIP, CMMI Level 5 & ISO 27001 certified, part of global conglomerate"
0001551802,TSC - The Solutions Company,N/A,0,5,Leaders in SAP Analytics Transformation for Public Sector
0002312729,Wragby Business Solutions & Tech Ltd,N/A,0,5,Wragby is a tier-one Technology and SAP Solutions Provider.
0000607979,x-tention Informationstechnologie GmbH,N/A,0,5,"INDIVIDUELLE IT‑GESAMTLÖSUNGEN
für das Gesundheits- und Sozialwesen "
0001272595,Logosoft Bilisim Teknolojileri,N/A,0,4,Build your future with Logosoft technologies
0000762673,Bexap,N/A,0,4,En Bexap somos Gold Partner de SAP y expertos en SAP Business One.
0000805234,DIXUP,N/A,0,4,Ofrecer la mejor experiencia a clientes  en su transformación digital.
0000446323,init Consulting AG,N/A,0,4,"20 years experience, Gold Partner, 70 employees, 350 customers"
0001818258,Bexsys,N/A,0,4,Adjust your Business strategy with SAP B1 to Meet your Needs Quickly
0001098048,iSoftStone Information Technology,N/A,0,4,iSoftStone is a leading innovative software and IT services provider.
0001877078,DISCOVERY INFORMATIQUE,N/A,0,4,"ERP leader provider, combining agility, mobility and performance."
0001176905,Guidant Global,N/A,0,4,SAP Fieldglass Managed Service Provider of the year 2022
0001305171,"Hanami8 Apps, S.L.",N/A,0,4,"Gold partner de SAPB1 en España. AddOns: SGA, eCommerce, TPV, Apps."
0001169612,Easyone Consultoria Ltda.,N/A,0,4,"Parceira SAP há mais de 16 anos, a Easyone é especialista em SAP B1."
0001157642,XCELER8 TECHNOLOGIES INC.,N/A,0,4,Your reliable partner in growing your business through digitalization
0000771033,Serve Consulting Limited,N/A,0,4,A global business consulting firm
0000872304,Addvisory Group Caribe,N/A,0,4,"SAP BUSINESS ONE A LA MEDIDA ? 

VEA COMO ADDVISORY LO HACE POSIBLE !"
0001524169,CIELO SOLUTIONS FOR INFORMATION TECHNOLOGY,N/A,0,4,Cielo Solutions is your Trusted Partner
0001188452,Novitec Consultores,N/A,0,4,Best Partner in Costa Rica
0000695461,RUN TIME SOLUTIONS SRL,N/A,0,4,Un percorso di trasformazione digitale su misura per le PMI
0001726384,Agrotis Agroinformatica Ltda,N/A,0,4,"Referência em soluções para Agronegócio com SAP Business One
"
0002420082,Avantis - B1 Consulting SC,N/A,0,4,Optimizamos empresas en crecimiento con tecnología SAP.
0000666936,Perigeo S.r.l.,N/A,0,4,PERIGEO: portiamo innovazione nei processi aziendali dei clienti.
0000704797,rocon Rohrbach EDV-Consulting GmbH,N/A,0,4,Your Partner for Digital Transformation 
0000664227,CM Consulting,N/A,0,4,"CM Consulting
Major player in digital transformation in Algeria"
0001241271,"Collective Elite,Ltd.",N/A,0,4,Your SAP Best Partner.                         幫助客戶實現最佳效益&打造雙贏局勢
0001364309,"Qualisys - TSI ARYL, S. DE R.L. DE C.V.",N/A,0,4,Soluciones para llevar a tu organización a la transformación digital.
0000833236,SIGMA Software und Consulting GmbH,N/A,0,4,SIGMA - Digitalisierung gestalten - envolve digitalisation
0001056550,EJJE,N/A,0,4,BUSINESS TECHNOLOGY EXPERIENCE
0000653948,b1 consulting GmbH,N/A,0,4,digital und intelligent - einfach aber mächtig!
0000695881,Key Business Solutions Pty Ltd,N/A,0,4,Key Business Solutions makes it easy for small business to use SAP
0001284967,Access Telecom (BD) Limited,N/A,0,4,SAP Business One ERP Solutions & 16 Years Business Consultancy for You
0002143868,Cardenas Palacios Consultores,N/A,0,4,Mejoramos los procesos de tu negocio ocupando las mejores practicas.
0000178588,Ness Czech,N/A,0,4,Specialisté na komplexní implementaci SAP S/4HANA ve všech oblastech.
0000709174,"Sistemas Abiertos, S.A. de C.V.",N/A,0,4,Dedicados a brindar soluciones que mueven empresas.
0001188169,SMS Business Software Solution GmbH,N/A,0,4,"SMS - der SAP Partner, der Ihre Produktion versteht."
0001390695,CitySoft Consulting,N/A,0,4,SAP Business One Knowledge Leaders
0001502746,SENTIA BILISIM SAN. TIC. LTD. STI.,N/A,0,4,"GET THE TELL YOUR WANT FOR COMPANY,LET WE DRAW YOUR ROAD MAP TOGETHER."
0002152928,SARMAT TECHNOLOGIES LLP,N/A,0,4,Авторизованный партнер SAP SE на территории Республики Казахстан.
0001273493,WUD Business Solutions GmbH,N/A,0,4,Mit SAP Business One und WUD besser entscheiden und schneller handeln
0002544132,Gold Vein Solutions Limited,N/A,0,4,Solutions for business and people for life.
0000874132,SYM3,N/A,0,4,"
Sym3, the it partner for your company"
0001049619,MTF S.r.l.,N/A,0,4,Supportiamo la digitalizzazione delle imprese.
0001611938,ABIA CZ services s.r.o.,N/A,0,4,ABIA CZ - helping customers to achieve the outcomes they want
0000757561,"FIRSAP SISTEMAS, S.L.",N/A,0,4,Queremos ayudarles a crecer y ser su socio de confianza en tecnología.
0000742578,"Long Business Systems, Inc (LBSi)",N/A,0,4,LBSi has been Helping Businesses Manage for Success since 1989
0001413253,"Techbiz Infotech Ltd (Gold Partner for SAP B1, S4HANA, SAP By Design)",N/A,0,4,"A True Value, SAP Gold Partner for SAP B1, S/4HANA, SAP By Design"
0001626589,PLANET SOFT d.o.o. Banja Luka,N/A,0,4,Planet Soft is leading IT company in Bosnia and Herzegovina! 
0001933320,MindQuad Solutions Pvt. Limited,N/A,0,4,Helping companies solve the ERP puzzle with dedicated focus since 2008
0002631280,best-run Consulting,N/A,0,4,Our mission is to develop your business with SAP Business One.
0000815771,"INTAREX, S.L.",N/A,0,4,Specialist in fashion & apparel / Leather & tainning/ Optical sector
0001595764,Visual K Negocios S.A.C.,N/A,0,4,"Partner Gold de SAP, con más de 20 años implementando SAP Business One"
0000906114,ACTERRA International Kft.,N/A,0,4,"System implementation, rollout and support in Hungary and in EMEA."
0001519970,IT FUEL - High Performance IT,N/A,0,4,"Our goal is simple, we deliver full ERP solutions"
0002566507,IPANOVA,N/A,0,4,"PARTENAIRE DE PROXIMITÉ DURABLE, ENGAGÉ DANS VOTRE RÉUSSITE"
0000946403,GSIE TECHNOLOGY,N/A,0,4,votre partenaire dans l'innovation et la transformation digitale
0002949505,Power One Consultoria em T.I. LTDA,N/A,0,4,Otimize processos empresariais com o poder da transformação digital.
0001606103,GVISION,N/A,0,4,"SAP Recognized Expertise 
in SAP Business One in Greece"
0001093179,aconso AG,N/A,0,4,People-Based HR with digital document processes in SAP SuccessFactors
0002863829,Medialab Tech,N/A,0,4,Transformamos los datos en información significativa y accionable.
0001847306,"NEC Vietnam Co., Ltd.",N/A,0,4,NEC Vietnam is the implementation partner of SAP Business One
0002031938,1phi618 GmbH,N/A,0,4,HR Digitalization and Transformation
0000440192,"ABAST SYSTEMS & SOLUTIONS, S.L.",N/A,0,4,Empowering Businesses with SAP and Insights for Growth
0000939599,ACP CUBIDO digital solutions,N/A,0,4,leading expert for analytics and software development
0001512551,Advait Business Solutions Private Limited,N/A,0,4,"Building Bridges :
Between Business and Technology"
0001812038,alfanar Digital Solutions,N/A,0,4,Alfanar Digital Solutions 
0002862396,Alloy Consulting LLC,N/A,0,4,"Expert SAP Consulting focused on Customer Success, Speed, Efficiency"
0001877705,APLIKO GmbH,N/A,0,4,"SAP Business One für Automobilzulieferer - wir sprechen ""AUTOMOTIVE"""
0001179215,Astral Consulting,N/A,0,4,Leader Information Management Partner since 2000
0001605658,"Avatria, Inc.",N/A,0,4,"Make the right decisions, optimize your tech, grow the way you want"
0000255005,B.i.Team Gesellschaft für Softwareberatung mbH,N/A,0,4,Setzen Sie auf B.i.Team - Ihren vorausschauenden Partner!
0001861403,bdg | better decisions GmbH,N/A,0,4,bdg | better decisions group
0002807458,Benedictions Business Solutions,N/A,0,4,The Business Partner that simplifies your success
0002818215,BiZillion Innovations Private Limited,N/A,0,4,"Expert in Improving Warehousing, Transportation & Logistics Operations"
0002865595,"Blue Crab Consulting, LLC",N/A,0,4,Transform your HR business with AI-powered technology
0002826609,Blue Horizons Group,N/A,0,4,"Revenue Optimization Experts at your Service
(ICM, T&QM, Analytics)"
0001635011,btpicon Singapore,N/A,0,4,"We help our customers use data
as a strategic asset "
0000742831,Business Integration Partners S.p.A.,N/A,0,4,BIP as trusted advisor for SAP Transformation Journey
0002971560,cerebricks GmbH,N/A,0,4,We are quality for the utilities industry.
0002825683,Chezzion Consulting Solutions Pvt. Ltd.,N/A,0,4,"DIGITAL SUPPLY CHAIN 
-EXPERTS IN SAP EWM based WAREHOUSING SOLUTIONS"
0001233033,Client Linx Software Private Limited,N/A,0,4,Established SAP S/4 HANA & Cloud consulting and solutions provider.
0000026160,Collogia IT Services GmbH,N/A,0,4,Individuell auf Sie zugeschnittene Betreuung rund um die SAP Basis
0001097643,consodalis GmbH,N/A,0,4,consodalis GmbH - Personalprozesse effizient digital managen
0000951701,CORE Consultores,N/A,0,4,"¡Somos Consultoría, educación y Soluciones Cloud!"
0001289606,Deltasoft Limited,N/A,0,4,"Digital reinvention happens today, here. Join the digital era with us."
0000719567,"dFlex , spol. s r.o.",N/A,0,4,Partner for the perfect running of your business
0001876524,DIGITAL FINANCE,N/A,0,4,"Digital Finance, más de 20 años de experiencia en proyectos SAP "
0001861694,egabi Solutions,N/A,0,4,egabi is a SAP-certified customer-focused Technology service provider
0001183609,Euryale conseil,N/A,0,4,Partenaire de proximité au service de votre transformation digitale
0002563549,Fakhroo Information Technology Services,N/A,0,4,One-stop solutions provider for all your business's needs.
0002020557,FMG soft,N/A,0,4,"Subsidiary of LTD “Financial Management Group” 
"
0000510950,gicom AG,N/A,0,4,Increase profitability through real-time simulation and calculation
0001618307,greenorange,N/A,0,4,greenorange: evoluzione digitale per il tuo business
0000829904,Hitachi Pharma Information Solutions,N/A,0,4, help healthcare customers implement systems.
0002541522,Infosquare,N/A,0,4,Infosquare Fuels digital innovations with smart content management
0001278954,Innovative Solution Partners Inc,N/A,0,4,Providing data insights for informed decision making.
0000611713,Integrium Holding GmbH,N/A,0,4, INTEGRIUM | Die SAP-Vereinfacher  
0002316215,INTEGRTR GmbH,N/A,0,4,Automate your SuccessFactors hybrid business processes with INTEGRTR!
0002478431,IT Partners Inc.,N/A,0,4,Delivering automation and data strategies that deliver maximum value
0001554707,IT-Nova S.A.S.,N/A,0,4,"Soluciones simples, mejores resultados."
0001798394,iTech Synergy,N/A,0,4,Business Transformation advisors for value creation in digital economy
0001811425,koenig.solutions GmbH,N/A,0,4,Forward-looking solutions that optimize your SAP processes.
0002678343,Lotte Data Communication Vietnam,N/A,0,4,Provide well-rounded SAP services including integration and management
0001698142,Managecore,N/A,0,4,Premier SAP Managed Service Provider
0002864149,"N-PAX PHILIPPINES, INC.",N/A,0,4,"Great People, Amazing Solutions."
0001084088,Nasarius,N/A,0,4,Specialized consultancy focusing on cash and treasury solutions
0002629420,Ocean Tech Group,N/A,0,4,A escolha mais inteligente para soluções SAP®
0001607100,Onesystem Software Solutions,N/A,0,4,Digitalization your way
0002844641,Outliers Consulting S.A.S,N/A,0,4,10 years implementing SaaS to boost your business growth
0000505480,Plan Software GmbH,N/A,0,4,"Plan Software. 
Solutions for Engineering Companies."
0001027674,Poongsan Holdings Corp.,N/A,0,4,Building ERP for copper product slitting and sales companies
0001530379,PROFIT SYSTEMHAUS GMBH,N/A,0,4,Ihr Trusted Advisor für die smarte SAP S/4HANA-Migration
0001687942,PROWESS ENTERPRISE(INDIA) PVT LTD,N/A,0,4,We are customer centric
